x,y,doc_top_reduced_20,doc_top_reduced_19,doc_top_reduced_18,doc_top_reduced_17,doc_top_reduced_16,doc_top_reduced_15,doc_top_reduced_14,doc_top_reduced_13,doc_top_reduced_12,doc_top_reduced_11,doc_top_reduced_10,doc_top_reduced_9,doc_top_reduced_8,doc_top_reduced_7,doc_top_reduced_6,doc_top_reduced_5,doc_top_reduced_4,doc_top_reduced_3,doc_top_reduced_2
14.639241,-0.8317457,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
13.7680645,-1.8136048,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
8.14932,0.57019436,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,0,0,0,0
11.365311,5.391211,13,13,13,13,13,13,13,7,7,7,6,8,1,1,1,1,1,1,1
6.9882627,2.519137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.782896,0.5892698,12,12,14,0,0,0,0,0,0,3,4,4,4,4,4,4,0,0,0
14.133482,-1.0882059,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
13.746378,-1.2839359,12,12,14,1,0,0,0,0,0,3,4,4,4,4,4,4,0,0,0
13.943084,-0.6735507,12,12,14,6,6,7,6,5,6,5,4,4,4,4,4,4,0,0,0
7.9569044,5.7946696,14,14,15,14,7,6,8,8,8,8,7,5,5,5,5,0,0,0,0
8.991467,4.813261,6,7,8,8,7,6,8,8,8,8,7,0,0,0,0,0,0,0,0
6.43297,-1.9547272,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
6.2136817,0.987942,0,0,0,0,0,0,0,0,0,0,8,7,7,0,0,0,0,0,0
9.824674,-2.5743184,14,14,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.252289,0.59781694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.562578,3.0519357,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
5.3795342,-0.16564137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.7956705,6.4479766,5,5,4,5,4,5,5,6,5,6,5,6,1,1,1,1,1,1,1
11.623102,1.5351706,11,11,9,9,9,8,7,7,7,7,6,8,1,1,1,1,1,1,1
12.332508,2.713862,11,11,9,9,9,8,7,7,7,7,6,8,1,1,1,1,1,1,1
5.5455346,2.40465,10,10,12,12,12,11,11,11,11,0,3,3,3,2,2,2,2,2,0
5.5357356,2.4967833,10,10,12,12,12,11,11,11,11,4,3,3,3,2,2,2,2,2,0
6.8877087,-2.938772,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
10.766967,0.8088722,11,11,9,9,9,8,7,7,7,7,6,8,0,0,1,1,1,1,1
7.975036,0.98342973,0,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
6.8320823,-3.0381477,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,2,0
7.891905,3.344256,16,15,16,15,14,12,12,12,4,4,3,3,3,2,2,2,2,2,0
7.8430195,-1.2777145,14,14,15,14,5,5,5,6,5,6,5,6,6,6,0,0,0,2,0
5.1360283,5.5386763,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,2,0
6.8222833,-2.5496538,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
14.060624,-1.6334476,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
8.956235,3.1182292,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
9.04882,-0.09382188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.008692,-0.088004984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.714842,1.9089361,7,6,6,6,6,7,6,5,6,5,3,3,3,2,2,2,2,2,0
14.124496,3.3839376,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.046047,3.3548925,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
11.850874,2.3190472,10,10,12,12,12,11,11,11,11,0,0,0,0,0,2,2,2,2,0
7.5510216,2.7960958,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
9.086608,-1.2099775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.9825835,1.4319161,0,5,4,5,0,2,3,3,4,4,3,3,3,2,2,2,2,2,0
11.21324,5.5900974,13,13,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0
8.386994,-0.32813713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.791432,1.8994441,15,16,15,14,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
13.128947,3.2842493,11,11,9,9,9,8,7,7,7,7,6,8,1,1,1,1,1,1,1
14.646828,4.055909,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
12.275166,4.0445623,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
12.929245,3.5196164,15,16,9,9,9,8,7,7,7,7,6,8,1,1,1,1,1,1,1
13.397497,4.066997,15,16,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
13.146138,3.2109444,11,11,9,9,9,8,7,7,7,7,6,8,1,1,1,1,1,1,1
9.166293,1.0573108,0,6,6,6,6,7,6,5,6,5,0,0,0,2,2,2,2,2,0
6.803533,-3.180128,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
5.334304,5.776276,9,8,10,10,11,12,12,12,6,5,2,2,2,3,3,3,3,0,0
5.2708983,5.709452,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
9.832649,1.7762733,7,6,6,6,6,7,6,5,6,5,0,0,0,0,0,0,1,1,1
7.1060205,4.3668556,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
7.166367,4.1321406,8,9,11,11,10,10,10,10,10,9,8,7,7,2,2,2,2,2,0
7.18717,-2.6633477,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
6.3082156,0.9859169,8,9,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2233443,0.999843,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,0,0,0,0
14.159227,-0.83190995,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
11.34395,5.6778097,13,13,13,13,13,13,13,11,11,0,0,0,0,0,0,0,0,0,0
10.73994,1.0134498,0,0,0,0,9,8,7,7,7,7,6,8,0,0,0,0,0,0,0
7.98371,-0.1597884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.342598,-2.0773458,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
7.5120816,2.7264736,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
9.67278,-0.42446262,7,6,6,6,6,7,6,5,6,5,0,0,0,0,0,0,0,0,0
6.2403097,-0.2713423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.599326,0.2754539,17,17,17,16,15,14,0,0,0,1,1,1,3,2,2,2,2,2,1
10.6865425,4.1179795,7,6,6,6,6,7,6,5,6,5,0,0,0,0,0,0,1,1,1
12.766254,0.9756941,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
6.6939898,-2.5917735,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
6.9099717,-2.5860438,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
6.522068,-2.1649296,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
6.5653353,-2.1851902,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
13.481672,-2.2665484,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,2,2,0
14.610693,-2.5282402,10,10,12,12,12,11,11,11,11,4,3,3,3,2,2,2,2,2,0
13.547992,-1.3014567,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
13.504705,-1.832821,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
10.010989,-2.2603223,14,14,15,14,0,0,0,0,0,0,3,3,3,0,0,0,2,2,0
5.945514,4.952918,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
6.7236476,-1.9235795,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,2,0
9.331239,2.1974628,7,6,6,6,6,7,6,5,6,5,0,0,0,0,0,0,0,0,0
12.662113,8.569151,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,1,1,1,1
5.2328644,-0.33251393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.377334,-0.41176218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.413867,5.385837,6,7,8,8,7,2,3,3,4,4,3,3,3,2,2,2,2,2,1
9.319609,4.0475903,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,1
5.9895782,1.8962462,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
10.646411,0.60590243,5,5,4,1,1,1,1,2,3,3,4,4,4,4,4,4,0,2,0
7.095901,-2.4459012,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
9.529502,4.6644864,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,0,2,2,0
10.293027,0.1424605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.574402,-1.242509,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
13.481319,-1.2720382,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
9.255417,0.21503542,7,6,6,6,6,7,6,5,6,5,0,0,0,0,0,0,0,0,0
7.1847534,-0.0008544344,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,0,0,0,0
8.604326,0.3888274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.672224,0.40339068,7,6,6,6,6,7,6,5,6,5,0,0,0,0,0,0,0,0,0
10.233248,4.75494,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,2,2,2,0
11.972029,-1.3337364,17,17,17,16,15,14,2,1,1,1,1,1,1,1,1,1,1,1,1
11.660138,2.1284072,11,11,9,9,9,8,7,7,7,7,6,8,1,1,1,1,1,1,1
11.456728,5.7481933,13,13,13,13,13,13,13,0,0,1,1,1,1,1,1,1,1,1,1
9.784592,4.7394114,6,7,8,8,7,6,8,8,8,8,7,7,7,0,2,2,2,2,0
9.991333,-4.1789618,7,6,6,6,6,7,6,5,6,5,0,0,0,0,0,0,0,0,0
3.7013388,5.9494386,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
12.1011715,2.426598,11,11,9,9,9,8,7,7,7,7,6,8,3,2,2,2,2,2,0
10.637288,-0.46393195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.119399,2.4339783,11,11,9,9,9,8,7,7,7,7,6,8,3,2,2,2,2,2,0
9.260546,0.24187934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.570829,2.0257328,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,0,0,0,0
6.136536,0.99897945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.83607,-0.8251429,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
10.438965,2.6306086,18,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
10.449655,2.504884,18,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
10.704511,2.7428784,18,9,11,11,10,10,10,10,10,9,8,7,7,4,4,4,2,2,0
10.703547,2.9148865,18,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
8.291995,0.5906912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.950218,7.0540786,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
14.273604,-1.9151579,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
14.40075,-1.8736702,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
14.715049,-2.2497666,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
15.05709,-2.1358,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
8.912482,3.1708808,7,6,6,6,6,7,6,5,6,5,3,3,3,2,2,2,2,2,0
14.046398,4.070872,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
14.014611,4.081524,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
8.752668,1.8158193,7,6,6,6,6,7,6,5,6,5,0,0,0,0,0,0,0,0,0
7.122844,1.2145088,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,0,0,0,0
8.678034,-2.1123657,6,7,8,8,7,6,8,8,8,8,7,7,7,5,5,0,0,0,0
11.211927,-0.7701672,2,2,2,16,15,14,7,7,7,7,6,8,4,4,4,4,0,0,0
10.07387,1.36966,7,6,6,6,6,7,6,5,6,5,1,1,1,1,1,1,1,1,1
8.657437,0.9594247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.588294,2.8689299,19,18,17,16,15,14,2,1,1,1,1,1,1,1,1,1,1,1,1
9.109636,0.4716076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.178254,3.467305,16,15,16,15,14,2,3,3,4,4,3,3,3,2,2,2,2,2,0
7.8843102,1.294507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
15.084542,-1.1637311,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
6.528312,3.7287564,18,10,12,12,12,11,11,11,11,7,6,8,1,1,1,1,1,0,1
6.5165505,3.7285166,18,10,12,12,12,11,11,11,11,0,0,0,0,3,3,3,3,0,0
4.94317,4.8864574,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
4.5106654,8.020921,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
3.8368027,8.101142,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
9.207674,6.6560144,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,0,0,0,0
8.057083,6.885831,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,1,1,1,1
8.220519,6.9421334,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,1,1,1,1
6.212251,3.4749842,10,10,12,12,12,11,11,11,11,0,0,0,0,2,2,2,2,0,0
3.6552155,6.2738237,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
3.6906886,6.411663,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.1864,4.1419473,18,10,12,12,12,11,11,11,11,0,0,0,0,0,0,0,0,0,0
15.610558,-1.4349219,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,1,1,1
6.1684365,3.5251074,10,10,12,12,12,11,11,11,11,2,2,2,2,3,3,3,3,0,0
4.295867,4.0668526,18,16,13,16,15,14,2,1,1,1,1,1,1,1,1,1,1,1,1
3.8108313,7.4458222,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
4.376828,4.0569725,15,16,4,5,4,11,2,1,1,1,1,1,1,1,1,1,1,1,1
4.3542337,7.7356176,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
6.160126,3.4717157,10,10,12,12,12,11,11,11,11,0,3,3,3,2,2,0,0,0,0
13.319879,-1.6624268,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
11.532353,1.4915342,11,11,9,9,9,8,7,7,7,7,6,8,1,1,1,1,1,1,1
9.397786,-2.1307786,14,14,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.258116,4.7904677,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
7.700393,2.7068362,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
9.625063,0.8480892,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
9.598701,0.6872197,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
11.648262,3.8093402,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,0
4.728622,6.020154,9,8,10,10,11,12,12,12,5,6,5,6,6,6,0,3,0,0,0
8.806988,-1.599975,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
8.240546,4.763704,16,15,16,15,14,2,3,3,4,4,7,3,3,2,2,2,2,2,0
6.551746,-1.4310354,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
4.9947243,4.785953,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
10.176411,-2.0925908,14,14,15,14,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
5.6834564,0.06883887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.8218827,2.961777,10,10,12,12,12,11,11,11,11,0,3,3,0,0,0,2,2,2,0
5.1306343,0.26575738,10,10,12,12,12,11,11,11,11,0,0,0,0,0,0,0,0,0,0
8.516319,0.26781827,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
8.671815,0.1460796,7,6,6,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
10.18636,-2.2055576,14,14,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.185682,4.144304,18,10,12,12,12,11,11,11,11,0,0,0,0,0,3,0,0,0,0
8.468866,7.4986296,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,1,1,1,1
15.147846,3.895998,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
4.997974,4.9237785,9,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,1,1
13.38913,-1.984005,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
12.774672,-0.6671829,12,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
9.768579,-1.1702702,14,14,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.097778,-1.448589,14,14,15,14,3,4,2,7,7,7,6,8,1,1,1,1,1,1,1
14.4713335,2.3606446,17,17,17,16,15,14,2,1,1,1,1,1,1,1,1,1,1,1,1
11.775064,1.5846943,11,11,9,9,9,8,7,7,7,7,6,8,1,1,1,1,1,1,1
10.315546,-1.712488,14,14,15,14,9,8,7,7,7,7,6,8,0,0,0,0,0,0,0
3.9198043,7.8010106,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
13.489045,2.846444,17,17,17,16,15,14,2,1,1,1,1,1,1,1,1,1,1,1,1
14.554917,3.7432806,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
13.128808,3.1937976,11,11,9,9,9,8,7,7,7,7,6,8,1,1,1,1,1,1,1
12.681377,3.292204,11,11,9,9,9,8,7,7,7,7,6,8,1,1,1,1,1,1,1
14.444942,3.7766733,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
9.001998,7.8444223,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,1,1,1,1
10.954639,-1.0224036,11,11,9,9,9,8,7,7,7,7,6,8,1,1,1,1,1,1,1
11.869645,1.6959196,11,11,9,9,9,8,7,7,7,7,6,8,1,1,1,1,1,1,1
14.61859,3.5952208,19,18,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1
7.872492,-2.96406,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
8.075309,6.8872013,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,0,0,0,0
9.329377,-1.3951912,14,14,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.558382,2.2857955,10,10,12,12,12,11,11,11,11,0,0,0,0,0,0,0,0,0,0
8.775307,1.7161063,7,6,6,6,6,7,6,5,6,5,0,0,0,0,0,0,0,0,0
12.31517,3.813912,11,11,3,3,3,4,7,7,7,7,6,8,1,1,1,1,1,1,1
13.037455,3.2320015,11,11,9,9,9,8,7,7,7,7,6,8,1,1,1,1,1,1,1
13.079093,3.3197799,11,11,9,9,9,8,7,7,7,7,6,8,1,1,1,1,1,1,1
8.50239,5.645906,6,7,8,8,7,6,8,8,8,8,7,5,5,5,5,0,0,0,0
9.266781,7.437512,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,0,0,0,0
15.157,-1.5793085,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
10.248399,-1.7808812,14,14,15,14,10,10,10,10,10,9,8,7,7,0,0,0,0,0,0
4.851623,5.092745,18,8,10,10,11,12,12,12,2,2,2,2,2,3,3,3,3,0,0
8.449596,7.2836814,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,1,1,1,1
12.70375,-1.5422411,2,2,2,1,1,2,3,3,4,4,3,3,3,2,4,4,2,2,0
8.148354,7.010012,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,0,1,1,1
9.012934,7.833991,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,1,1,1,1
8.480926,7.241174,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,0,0,0,0
8.389642,7.7615633,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,0,1,1,1
8.579682,7.859951,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,1,1,1,1
8.555211,8.004125,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,1,1,1,1
7.9678783,7.147871,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,0,0,0,0
8.186311,7.7910376,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,1,1,1,1
8.5793705,8.097516,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,1,1,1,1
8.0692005,7.2350483,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,0,0,0,0
8.0953665,7.061637,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,0,0,0,0
8.212501,7.788798,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,1,1,1,1
8.26448,6.994883,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,0,0,1,1
8.34141,7.8263645,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,0,0,1,1
8.142928,7.632746,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,0,0,1,1
8.258981,7.7665014,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,1,1,1,1
8.647599,7.4756885,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,1,1,1,1
8.613034,7.957236,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,1,1,1,1
8.530644,7.7827406,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,1,1,1,1
8.51793,8.013741,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,1,1,1,1
8.183406,7.479377,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,0,0,0,1
8.220417,7.774262,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,0,1,1,1
8.234527,7.7300086,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,1,1,1,1
8.064919,6.7031746,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,0,0,0,0
8.244836,7.691911,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,0,0,1,1
8.231652,7.653753,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,1,1,1,1
8.461666,7.938145,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,1,1,1,1
8.785563,7.782495,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,1,1,1,1
8.010454,6.870041,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,0,0,0,0
8.312031,7.6993713,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,1,1,1,1
8.200977,7.6580424,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,0,0,1,1
7.069715,-3.1639729,7,6,6,6,6,7,6,5,6,5,5,6,6,6,2,0,0,0,0
9.489721,-1.2604771,14,14,15,14,15,14,2,1,1,1,1,1,0,0,1,1,1,1,1
14.572559,-2.3728845,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
14.038183,-0.5654803,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
14.422544,-0.9680266,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
14.166086,-0.73763156,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
13.811544,-1.9286939,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
14.56088,-1.9873312,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
14.615594,-2.4847045,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
14.526255,-2.4597447,2,2,2,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
14.456666,-1.3588907,12,12,14,1,1,1,1,2,3,3,4,4,4,4,4,4,0,0,0
5.237132,0.13160521,16,15,16,15,14,2,3,3,4,4,3,3,3,2,2,2,2,2,0
7.955,0.886072,10,10,12,12,12,11,11,11,11,0,0,0,0,0,0,0,0,0,0
6.9785385,-2.8956366,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
10.37435,2.3162663,18,1,1,2,2,3,4,4,2,2,0,0,0,3,3,3,3,0,0
14.062879,4.1122885,5,5,4,5,4,2,3,3,4,4,3,3,3,2,2,2,2,2,1
6.9092526,3.2897866,14,14,15,14,0,0,0,0,0,8,7,8,0,0,0,0,0,0,0
15.118733,-2.1503341,10,10,12,12,12,11,11,11,11,1,1,5,5,5,5,1,1,0,1
6.2199087,3.489692,5,5,4,5,4,11,11,11,11,4,3,3,3,2,2,2,2,2,0
6.000676,2.8029375,10,10,12,12,12,11,11,11,11,6,5,6,6,6,0,0,0,0,0
4.6198936,8.191017,1,1,1,2,2,3,4,4,2,2,2,2,2,3,3,3,3,0,0
13.406524,2.4161472,14,14,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.784778,-2.290821,14,14,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.402986,-2.0852892,14,14,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.10654,1.9567364,7,6,6,6,6,7,6,5,6,5,0,0,0,0,0,0,0,0,0
6.5450497,-2.0183027,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
11.901997,5.976001,7,6,17,16,15,14,2,1,1,1,1,1,1,1,1,1,1,1,1
6.2631297,-2.43925,3,3,5,4,5,5,5,6,5,6,5,6,6,6,0,0,0,0,0
8.530505,0.20608339,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
8.14877,-1.7697794,8,9,11,11,10,10,10,10,10,9,8,7,7,6,0,0,0,0,0
11.917472,6.535696,13,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1
8.166222,7.2843246,4,4,7,7,8,9,9,9,9,10,9,5,5,5,5,0,0,0,0
14.343713,2.7261333,17,17,17,16,15,14,13,1,1,1,1,1,1,1,1,1,1,1,1
7.2260637,0.07563337,8,9,11,11,10,10,10,10,10,9,8,7,7,0,0,0,0,0,0
11.299907,5.8369584,13,13,13,13,13,13,13,3,4,4,3,3,3,2,2,2,2,2,0
9.172272,2.069166,7,6,6,6,6,7,6,5,6,5,0,0,0,0,0,0,0,0,0
6.174243,3.08441,10,10,12,12,12,11,11,11,11,9,8,7,7,0,5,0,0,0,0
